date,store,item,sales
2022-11-25,Store C,Item 5,40
2022-11-26,Store C,Item 5,38
2022-11-27,Store C,Item 5,35
2022-11-28,Store C,Item 5,36
2022-11-29,Store C,Item 5,35
2022-11-30,Store C,Item 5,37
2022-12-01,Store C,Item 5,43
2022-12-02,Store C,Item 5,39
2022-12-03,Store C,Item 5,33
2022-12-04,Store C,Item 5,49
2022-12-05,Store C,Item 5,42
2022-12-06,Store C,Item 5,34
2022-12-07,Store C,Item 5,39
2022-12-08,Store C,Item 5,42
2022-12-09,Store C,Item 5,51
2022-12-10,Store C,Item 5,37
2022-12-11,Store C,Item 5,48
2022-12-12,Store C,Item 5,50
2022-12-13,Store C,Item 5,40
2022-12-14,Store C,Item 5,42
2022-12-15,Store C,Item 5,39
2022-12-16,Store C,Item 5,43
2022-12-17,Store C,Item 5,45
2022-12-18,Store C,Item 5,48
2022-12-19,Store C,Item 5,51
2022-12-20,Store C,Item 5,42
2022-12-21,Store C,Item 5,36
2022-12-22,Store C,Item 5,46
2022-12-23,Store C,Item 5,48
2022-12-24,Store C,Item 5,48
2022-12-25,Store C,Item 5,46
2022-12-26,Store C,Item 5,48
2022-12-27,Store C,Item 5,56
2022-12-28,Store C,Item 5,50
2022-12-29,Store C,Item 5,47
2022-12-30,Store C,Item 5,47
2022-12-31,Store C,Item 5,49
